gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,log_riskscore,risk_score2
1,0,0,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.4,2349.8,0,"(24, 48]",0.4004351355259501,0.3135641318800068
0,0,0,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),58.2,469.25,0,"(0, 12]",0.07856016535037,0.12899694635214934
1,0,1,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,102.6,4213.35,1,"(24, 48]",0.24616086492170028,0.3370318463276522
0,1,1,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.95,3301.05,0,"(24, 48]",0.46821261465188624,0.4242653637807125
1,1,0,No,54,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),65.25,3529.95,0,"(48, 72]",0.04999613364727345,0.05575792633063225
1,0,1,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.0,7723.7,1,"(48, 72]",0.09402822132776915,0.3101121371090379
0,0,0,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1,4144.9,0,"(48, 72]",0.35508166715647044,0.33976014758871736
0,0,0,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.75,4265.0,0,"(48, 72]",0.007325524816278041,0.02935416069826243
0,0,0,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.1,154.65,1,"(0, 12]",0.2088256867803851,0.42183089046665784
0,0,1,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3246.45,0,"(48, 72]",0.03199820651580693,0.021261495381613815
1,0,1,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.6,8337.45,0,"(48, 72]",0.04680228099849497,0.04019393235594392
1,0,0,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,5731.4,0,"(48, 72]",0.15075157774005335,0.2285141683202219
0,1,0,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.4,6176.6,0,"(48, 72]",0.23854813039336467,0.18246013492678922
0,0,0,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.65,1905.4,0,"(24, 48]",0.2624423517809675,0.22812347078738668
0,0,0,No,15,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,56.15,931.9,0,"(12, 24]",0.11300405833807028,0.144615060351973
1,0,0,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.5,7348.8,1,"(48, 72]",0.08687748684596369,0.3193407630239216
1,0,1,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,776.25,0,"(24, 48]",0.013742867452146416,0.026939975308487695
0,1,0,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),83.0,5243.05,0,"(48, 72]",0.0311506411277824,0.07789707721889677
1,1,1,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,141.65,0,"(0, 12]",0.7153038039072604,0.5152111457322182
0,0,1,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.3,7679.65,0,"(48, 72]",0.0337943709263835,0.03476960246451053
0,0,1,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.05,2954.5,1,"(24, 48]",0.4626077618069753,0.38400748775059035
1,0,1,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,1006.9,0,"(24, 48]",0.00902104402446397,0.006758750021130213
0,0,1,No,58,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.35,2540.1,0,"(48, 72]",0.06882882725723244,0.08729262149262533
1,0,0,No,67,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,3097.2,0,"(48, 72]",0.013617523448678927,0.08775510790639335
0,1,1,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.5,3807.35,1,"(48, 72]",0.38256764059481435,0.4878399531684871
1,0,1,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,79.3,2484.0,0,"(24, 48]",0.14157696144861176,0.1186516436892538
1,1,1,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,0,"(48, 72]",0.14565817193669228,0.15444231326513175
1,0,1,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.25,2619.15,0,"(24, 48]",0.22509505126025695,0.2579279913679645
0,0,0,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,1524.85,0,"(12, 24]",0.02062143645395594,0.07958184459906051
1,0,0,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,53.75,2790.65,0,"(48, 72]",0.03661898030911601,0.06070345066199745
0,0,1,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.25,1784.5,0,"(48, 72]",0.0027977419192035287,0.0007129978272909703
0,0,1,No,72,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,54.2,3937.45,1,"(48, 72]",0.043694537960758624,0.33157655376169826
1,0,1,Yes,52,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,2276.1,0,"(48, 72]",0.052096310711438644,0.06901302636292246
0,0,0,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2029.05,0,"(24, 48]",0.026486676626857886,0.049819828790083565
1,0,0,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,802.35,0,"(24, 48]",0.007610638402760024,0.0014963910132094484
0,0,0,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.25,418.4,1,"(0, 12]",0.5949428232228906,0.5041350795531236
1,0,1,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,0,"(48, 72]",0.012987326792789298,0.052500802167278336
0,0,1,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,275.9,0,"(12, 24]",0.06821747403175084,0.06835078291522517
1,0,0,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.15,343.45,0,"(12, 24]",0.019821530031930854,0.027220667306226805
1,0,1,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.0,2130.45,0,"(24, 48]",0.06963742369030887,0.08989080487859943
0,0,1,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,0,"(48, 72]",0.004541718134819696,0.0005096012594345503
1,0,0,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,50.5,1,"(0, 12]",0.5205795930553191,0.6418883563907068
1,0,1,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554.0,0,"(48, 72]",0.026336955009515276,0.03012258704294375
0,0,0,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,0,"(48, 72]",0.010828418666384173,0.008801822790406474
0,0,1,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.9,467.7,0,"(12, 24]",0.02940404412290369,0.0043598793142267216
1,1,0,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,1,"(0, 12]",0.8137602430832384,0.8257924776166533
0,0,1,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,3756.45,0,"(24, 48]",0.323377851004454,0.27030414289471794
0,0,0,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,0,"(24, 48]",0.6424669345656239,0.5313584851816936
0,0,1,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35,920.5,0,"(12, 24]",0.0842379207226,0.12216520323357816
0,0,1,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,0,"(48, 72]",0.013139910722507671,0.033583143689214945
0,0,0,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,150.35,0,"(0, 12]",0.1600331239324571,0.17514925498898226
1,0,0,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.45,2587.7,1,"(24, 48]",0.1027788992408596,0.1012187399129091
1,0,0,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,0,"(0, 12]",0.6544786226390931,0.4487045487715786
1,1,1,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,5125.75,0,"(48, 72]",0.07998264978599813,0.06682772699869513
1,0,0,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79.0,4801.1,0,"(48, 72]",0.027823718827073716,0.045876526000778135
1,0,0,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.65,6219.6,1,"(48, 72]",0.2628309871614333,0.4069198341463613
1,0,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,0,"(0, 12]",0.21705241014566082,0.3522544494110086
0,0,1,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,550.1,0,"(24, 48]",0.015430992236481667,0.0035482981881455795
1,1,1,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,116.25,7862.25,0,"(48, 72]",0.16479998838476545,0.15320829636869113
1,0,0,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,0,"(12, 24]",0.4635072106603147,0.45381940851492575
1,1,1,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,4871.05,1,"(24, 48]",0.562430742074455,0.6251655746148451
0,0,0,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.3,3190.65,0,"(24, 48]",0.203975868049597,0.2753041949607472
1,0,1,No,59,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.3,2666.75,0,"(48, 72]",0.25236476591202844,0.2884690725724703
0,0,0,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),70.35,3533.6,0,"(48, 72]",0.05157265409540895,0.11189569480290609
1,0,1,Yes,17,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),44.45,792.15,0,"(12, 24]",0.09674028624075957,0.11396271886291905
1,0,1,Yes,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.15,295.65,0,"(0, 12]",0.32318113066695026,0.34623249795495586
1,1,1,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.45,1459.35,0,"(48, 72]",0.17065540613769692,0.11397259267531529
1,0,0,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.55,4398.15,1,"(24, 48]",0.25879272603959413,0.29760973148629755
1,0,1,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,0,"(48, 72]",0.34065368996591927,0.23673266986187044
1,0,0,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.65,167.3,1,"(0, 12]",0.7385362327177954,0.6663817320416208
1,0,1,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,69.1,4096.9,0,"(48, 72]",0.035615818844842925,0.03554711504605585
1,1,0,No,50,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.35,3454.6,0,"(48, 72]",0.17918474758442293,0.10400251194575803
0,0,1,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1286.0,0,"(48, 72]",0.004580392252349724,0.00584216941138032
1,0,0,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.15,1387.0,0,"(12, 24]",0.3662809487705221,0.28255457553071184
1,0,0,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.05,786.3,0,"(0, 12]",0.6174928226996886,0.5028118730346989
1,0,1,No,14,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,44.6,641.25,0,"(12, 24]",0.12393011801546264,0.1585257990228757
1,0,0,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.45,705.45,0,"(24, 48]",0.01157356583639143,0.0028115610503348988
1,0,1,Yes,8,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,43.45,345.5,0,"(0, 12]",0.17571843103010074,0.2366729672062032
1,0,1,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,345.9,0,"(12, 24]",0.030440817746488817,0.02638905786183882
0,0,1,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.15,5811.8,0,"(48, 72]",0.09087986497353329,0.09368103408943335
0,0,0,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,1,"(0, 12]",0.7765498865969628,0.8663959616813196
0,0,0,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,124.45,0,"(0, 12]",0.051756882739939045,0.04890317232217706
0,0,0,Yes,19,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.9,1375.6,0,"(12, 24]",0.11941287552329807,0.14561316483825806
1,0,1,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.15,3491.55,0,"(48, 72]",0.02107973839622641,0.023851993107795098
1,1,1,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.55,7920.7,0,"(48, 72]",0.09898662103284965,0.057057368893488884
0,0,1,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,6640.7,0,"(48, 72]",0.11224455892083593,0.09152890636733872
0,0,0,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,55.0,1,"(0, 12]",0.49850868230182754,0.663088574840599
0,0,0,Yes,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.45,718.1,0,"(12, 24]",0.11660121459673142,0.15346507072840707
0,0,1,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.95,320.4,0,"(0, 12]",0.4845734811696293,0.444757354706298
1,0,0,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,101.45,1,"(0, 12]",0.8530473612150641,0.884992035525026
1,0,1,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,97.0,1334.45,0,"(12, 24]",0.5526626635677923,0.574066868555654
1,0,0,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.6,3358.65,0,"(24, 48]",0.07436280751897391,0.13054909783786334
1,0,1,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.55,4764.0,0,"(48, 72]",0.11732861278314143,0.08395876676346009
0,0,1,No,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),67.95,350.3,1,"(0, 12]",0.40484740069209324,0.4507428070650098
0,0,1,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.35,5703.0,0,"(48, 72]",0.0792671878679067,0.07445739219288638
0,0,0,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,69.5,1,"(0, 12]",0.7221295898670341,0.8441584042012359
1,0,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.85,18.85,1,"(0, 12]",0.2706077176934568,0.5198659505908279
1,0,0,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,525.55,0,"(24, 48]",0.03241795380475396,0.008090916066773179
0,0,0,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,1,"(0, 12]",0.722641346557668,0.8450783189152051
1,0,1,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,483.15,0,"(12, 24]",0.01391241497849675,0.009086911709812821
1,0,1,No,17,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.6,934.8,0,"(12, 24]",0.20966500037336155,0.24583250518580635
0,0,0,Yes,26,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.8,786.5,0,"(24, 48]",0.24504025908524388,0.12111919212607089
1,0,0,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,1,"(0, 12]",0.7166399808530539,0.843778073966688
1,1,1,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.85,4086.3,1,"(24, 48]",0.455287955201585,0.5006549995669066
1,0,0,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.05,5364.8,0,"(48, 72]",0.5643828673864798,0.46690954325059997
0,0,0,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.3,82.3,1,"(0, 12]",0.6985306642082979,0.8214104397235499
1,0,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,0,"(0, 12]",0.21597021635941224,0.3118685964542832
0,0,0,No,21,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.1,770.4,0,"(12, 24]",0.02858221295363005,0.04782008762250713
0,0,1,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,6816.95,0,"(48, 72]",0.20181467770483344,0.17572729927011907
0,0,1,Yes,44,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.25,2419.55,0,"(24, 48]",0.029244771436867874,0.06133710261428838
1,0,1,Yes,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,60.35,4138.7,0,"(48, 72]",0.037057717209132736,0.1384684015235349
1,0,0,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.25,267.6,1,"(0, 12]",0.6966648630772958,0.6537812445950965
1,0,1,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3457.45,0,"(48, 72]",0.014803770146311403,0.021654749670353652
0,0,0,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1115.2,1,"(12, 24]",0.6522283448758673,0.6652804918821914
0,0,1,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,1,"(48, 72]",0.2369694551431717,0.12486546101017032
0,0,1,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,4186.3,1,"(24, 48]",0.49459528114203677,0.47275727261600875
1,1,1,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.05,25.05,1,"(0, 12]",0.6669469158372928,0.7674702327349698
0,0,1,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,99.65,4630.2,0,"(24, 48]",0.038584211749251626,0.09427496669015588
0,0,1,Yes,63,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.65,3221.25,0,"(48, 72]",0.01024726749065233,0.016569981292236344
1,0,0,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.9,688.5,0,"(0, 12]",0.28389885760159267,0.14767363800929584
1,0,1,Yes,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.65,867.1,0,"(12, 24]",0.18709402419436738,0.11965067149309971
1,0,1,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,64.7,4746.05,0,"(48, 72]",0.02275513417093077,0.06057364222050277
0,0,0,No,29,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,712.85,1,"(24, 48]",0.23222747710817637,0.18239648771515793
